MFS_3	PF05977.13	Transmembrane secretion effector
MFS_4	PF06779.14	Uncharacterised MFS-type transporter YbfB
MFS_5	PF05631.14	Sugar-tranasporters, 12 TM
MFS_MOT1	PF16983.5	Molybdate transporter of MFS superfamily
MFS_Mycoplasma	PF07672.13	Mycoplasma MFS transporter
MF_alpha	PF04648.12	Yeast mating factor alpha hormone
MF_alpha_N	PF05436.11	Mating factor alpha precursor N-terminus
Mg-por_mtran_C	PF07109.11	Magnesium-protoporphyrin IX methyltransferase C-terminus
MG1	PF17790.1	Macroglobulin domain MG1
MG2	PF01835.19	MG2 domain
Mg296	PF09644.10	Mg296 protein
MG3	PF17791.1	Macroglobulin domain MG3
MG4	PF17789.1	Macroglobulin domain MG4
Mga	PF05043.13	Mga helix-turn-helix domain
MGAT2	PF05060.14	N-acetylglucosaminyltransferase II (MGAT2)
MGC-24	PF05283.11	Multi-glycosylated core protein 24 (MGC-24), sialomucin
MGDG_synth	PF06925.11	Monogalactosyldiacylglycerol (MGDG) synthase
Mgm101p	PF06420.12	Mitochondrial genome maintenance MGM101
MgpC	PF05220.12	MgpC protein precursor
Mgr1	PF08602.10	Mgr1-like, i-AAA protease complex subunit
MgrB	PF13998.6	MgrB protein
MGS	PF02142.22	MGS-like domain
MgsA_C	PF12002.8	MgsA AAA+ ATPase C terminal
MgtC	PF02308.16	MgtC family
MgtE	PF01769.16	Divalent cation transporter
MgtE_N	PF03448.17	MgtE intracellular N domain
MGTL	PF17059.5	MgtA leader peptide
Mg_chelatase	PF01078.21	Magnesium chelatase, subunit ChlI
Mg_chelatase_C	PF13335.6	Magnesium chelatase, subunit ChlI C-terminal
Mg_trans_NIPA	PF05653.14	Magnesium transporter NIPA
MH1	PF03165.16	MH1 domain
MH2	PF03166.14	MH2 domain
MHB	PF16525.5	Haemophore, haem-binding
MHC2-interact	PF09307.10	CLIP, MHC2 interacting
MHCassoc_trimer	PF08831.10	Class II MHC-associated invariant chain trimerisation domain
MHC_I	PF00129.18	Class I Histocompatibility antigen, domains alpha 1 and 2
MHC_II_alpha	PF00993.20	Class II histocompatibility antigen, alpha domain
MHC_II_beta	PF00969.19	Class II histocompatibility antigen, beta domain
MHC_I_2	PF14586.6	Class I Histocompatibility antigen, NKG2D ligand, domains 1 and 2
MHC_I_3	PF16497.5	MHC-I family domain
MHC_I_C	PF06623.11	MHC_I C-terminus
Mhr1	PF12829.7	Transcriptional regulation of mitochondrial recombination
MHYT	PF03707.16	Bacterial signalling protein N terminal repeat
MiaE	PF06175.11	tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)
MiaE_2	PF13794.6	tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)-like
MiAMP1	PF09117.10	MiAMP1
MIase	PF02426.16	Muconolactone delta-isomerase
MIB_HERC2	PF06701.13	Mib_herc2
Mic1	PF07035.12	Colon cancer-associated protein Mic1-like
Microcephalin	PF12258.8	Microcephalin protein
Microcin	PF03526.13	Colicin E1 (microcin) immunity protein
Microtub_bd	PF16796.5	Microtubule binding
Microtub_bind	PF13931.6	Kinesin-associated microtubule-binding
Microvir_H	PF04687.12	Microvirus H protein (pilot protein)
Microvir_J	PF04726.13	Microvirus J protein
Microvir_lysis	PF04517.12	Microvirus lysis protein (E), C terminus
MICSWaP	PF17018.5	Spore wall protein
Mid1	PF12929.7	Stretch-activated Ca2+-permeable channel component
Mid2	PF04478.12	Mid2 like cell wall stress sensor
MID_MedPIWI	PF18296.1	MID domain of medPIWI
MID_pPIWI_RE	PF18157.1	MID domain of pPIWI_RE
MIEAP	PF16026.5	Mitochondria-eating protein
MIF	PF01187.18	Macrophage migration inhibitory factor (MIF)
Mif2_N	PF15624.6	Kinetochore CENP-C fungal homologue, Mif2, N-terminal
mIF3	PF14877.6	Mitochondrial translation initiation factor
MIF4G	PF02854.19	MIF4G domain
MIF4G_like	PF09088.11	MIF4G like
MIF4G_like_2	PF09090.11	MIF4G like
Miff	PF05644.11	Mitochondrial and peroxisomal fission factor Mff
Mig-14	PF07395.11	Mig-14
MIG-14_Wnt-bd	PF06664.12	Wnt-binding factor required for Wnt secretion
Miga	PF10265.9	Mitoguardin
MIIP	PF15734.5	Migration and invasion-inhibitory
Milton	PF12448.8	Kinesin associated protein
MinC_C	PF03775.16	Septum formation inhibitor MinC, C-terminal domain
MinC_N	PF05209.13	Septum formation inhibitor MinC, N-terminal domain
MINDY_DUB	PF04424.13	MINDY deubiquitinase
MinE	PF03776.14	Septum formation topological specificity factor MinE
Minor_capsid_1	PF10665.9	Minor capsid protein
Minor_capsid_2	PF11114.8	Minor capsid protein
Minor_capsid_3	PF12691.7	Minor capsid protein from bacteriophage
Minor_tail_Z	PF06763.11	Prophage minor tail protein Z (GPZ)
MIOX	PF05153.15	Myo-inositol oxygenase
MIP	PF00230.20	Major intrinsic protein
MIP-T3	PF10243.9	Microtubule-binding protein MIP-T3 CH-like domain
MIP-T3_C	PF17749.1	Microtubule-binding protein MIP-T3 C-terminal region
MipA	PF06629.12	MltA-interacting protein MipA
MipZ	PF09140.11	ATPase MipZ
MIR	PF02815.19	MIR domain
Mis12	PF05859.12	Mis12 protein
MIS13	PF08202.11	Mis12-Mtw1 protein family
Mis14	PF08641.12	Kinetochore protein Mis14 like
Misat_Tub_SegII	PF10644.9	Misato Segment II tubulin-like domain
MISS	PF15822.5	MAPK-interacting and spindle-stabilising protein-like
Mistic	PF11458.8	Membrane-integrating protein Mistic
MIT	PF04212.18	MIT (microtubule interacting and transport) domain
MITF_TFEB_C_3_N	PF15951.5	MITF/TFEB/TFEC/TFE3 N-terminus
MitMem_reg	PF13012.6	Maintenance of mitochondrial structure and function
Mitochondr_Som1	PF11093.8	Mitochondrial export protein Som1
Mitoc_L55	PF09776.9	Mitochondrial ribosomal protein L55
Mitoc_mL59	PF18126.1	Mitochondrial ribosomal protein mL59
Mitofilin	PF09731.9	Mitochondrial inner membrane protein
MitoNEET_N	PF10660.9	Iron-containing outer mitochondrial membrane protein N-terminus
Mitovir_RNA_pol	PF05919.11	Mitovirus RNA-dependent RNA polymerase
Mito_carr	PF00153.27	Mitochondrial carrier protein
Mito_fiss_Elm1	PF06258.11	Mitochondrial fission ELM1
Mito_fiss_reg	PF05308.11	Mitochondrial fission regulator
Mito_morph_reg	PF14972.6	Mitochondrial morphogenesis regulator
MIT_C	PF16565.5	Phospholipase D-like domain at C-terminus of MIT
Mit_KHE1	PF10173.9	Mitochondrial K+-H+ exchange-related
MIT_LIKE_ACTX	PF17556.2	MIT-like atracotoxin family
Mit_proteolip	PF08039.11	Mitochondrial proteolipid
Mit_ribos_Mrp51	PF11709.8	Mitochondrial ribosomal protein subunit
mit_SMPDase	PF14724.6	Mitochondrial-associated sphingomyelin phosphodiesterase
MIX	PF18529.1	Mitochondrial membrane-anchored proteins
MJ1316	PF04457.12	MJ1316 RNA cyclic group end recognition domain
MKLP1_Arf_bdg	PF16540.5	Arf6-interacting domain of mitotic kinesin-like protein 1
MKRN1_C	PF15815.5	E3 ubiquitin-protein ligase makorin-1, C-terminal
MKT1_C	PF12246.8	Temperature dependent protein affecting M2 dsRNA replication
MKT1_N	PF12247.8	Temperature dependent protein affecting M2 dsRNA replication
MlaA	PF04333.13	MlaA lipoprotein
MlaC	PF05494.12	MlaC protein
MlaD	PF02470.20	MlaD protein
MlaE	PF02405.16	Permease MlaE
MLANA	PF14991.6	Protein melan-A
MLD	PF11647.8	Membrane Localization Domain
Mlf1IP	PF10248.9	Myelodysplasia-myeloid leukemia factor 1-interacting protein
Mlh1_C	PF16413.5	DNA mismatch repair protein Mlh1 C-terminus
MliC	PF09864.9	Membrane-bound lysozyme-inhibitor of c-type lysozyme
MLIP	PF15274.6	Muscular LMNA-interacting protein
Mlo	PF03094.15	Mlo family
Mlp	PF03304.13	Mlp lipoprotein family
MlrC_C	PF07171.12	MlrC C-terminus
MltA	PF03562.17	MltA specific insert domain
Mltc_N	PF11873.8	Membrane-bound lytic murein transglycosylase C, N-terminal domain
MLTD_N	PF06474.12	MltD lipid attachment motif
MLTR_LBD	PF17765.1	MmyB-like transcription regulator ligand binding domain
MLVIN_C	PF18697.1	Murine leukemia virus (MLV) integrase (IN) C-terminal domain
MMACHC	PF16690.5	Methylmalonic aciduria and homocystinuria type C family
MMADHC	PF10229.9	Methylmalonic aciduria and homocystinuria type D protein
MmcB-like	PF06319.12	DNA repair protein MmcB-like
MmgE_PrpD	PF03972.14	MmgE/PrpD family
MMgT	PF10270.9	Membrane magnesium transporter
MmlI	PF09448.10	Methylmuconolactone methyl-isomerase
MMM1	PF10296.9	Maintenance of mitochondrial morphology protein 1
MmoB_DmpM	PF02406.17	MmoB/DmpM family
MMPL	PF03176.15	MMPL family
MMR1	PF08505.10	Mitochondrial Myo2 receptor-related protein
MMR_HSR1	PF01926.23	50S ribosome-binding GTPase
MMR_HSR1_C	PF08438.10	GTPase of unknown function C-terminal
MMR_HSR1_Xtn	PF16897.5	C-terminal region of MMR_HSR1 domain
MMS19_C	PF12460.8	RNAPII transcription regulator C-terminal
MMS19_N	PF14500.6	Dos2-interacting transcription regulator of RNA-Pol-II
MMS1_N	PF10433.9	Mono-functional DNA-alkylating methyl methanesulfonate N-term
MMS22L_C	PF14911.6	S-phase genomic integrity recombination mediator, C-terminal
MMS22L_N	PF14910.6	S-phase genomic integrity recombination mediator, N-terminal
MMtag	PF10159.9	Multiple myeloma tumor-associated
MMTV_SAg	PF01054.17	Mouse mammary tumour virus superantigen
MMU163	PF17119.5	Mitochondrial protein up-regulated during meiosis
MM_CoA_mutase	PF01642.22	Methylmalonyl-CoA mutase
Mnd1	PF03962.15	Mnd1 HTH domain
MNE1	PF13762.6	Mitochondrial splicing apparatus component
MnhB	PF04039.13	Domain related to MnhB subunit of Na+/H+ antiporter
MNHE	PF01899.16	Na+/H+ ion antiporter subunit
MnmE_helical	PF12631.7	MnmE helical domain
MNNL	PF07657.13	N terminus of Notch ligand
MNR	PF15718.5	Protein moonraker
MNSV_P7B	PF06692.11	Melon necrotic spot virus P7B protein
Mntp	PF02659.15	Putative manganese efflux pump
Mn_catalase	PF05067.12	Manganese containing catalase
Mo-co_dimer	PF03404.16	Mo-co oxidoreductase dimerisation domain
Mo-nitro_C	PF06967.11	Mo-dependent nitrogenase C-terminus
Mo25	PF08569.11	Mo25-like
MoaC	PF01967.21	MoaC family
MoaE	PF02391.17	MoaE protein
MoaF	PF10703.9	MoaF N-terminal domain
MoaF_C	PF17409.2	MoaF C-terminal domain
Mob1_phocein	PF03637.17	Mob1/phocein family
MobA_MobL	PF03389.15	MobA/MobL family
MobB	PF03205.14	Molybdopterin guanine dinucleotide synthesis protein B
MobC	PF05713.11	Bacterial mobilisation protein (MobC)
Mobilization_B	PF17511.2	Mobilization protein B
MobL	PF18555.1	MobL relaxases
Mob_Pre	PF01076.19	Plasmid recombination enzyme
Mob_synth_C	PF06463.13	Molybdenum Cofactor Synthesis C
MoCF_biosynth	PF00994.24	Probable molybdopterin binding domain
Mod_r	PF07200.13	Modifier of rudimentary (Mod(r)) protein
MoeA_C	PF03454.15	MoeA C-terminal region (domain IV)
MoeA_N	PF03453.17	MoeA N-terminal region (domain I and II)
MOEP19	PF16005.5	KH-like RNA-binding domain
MOFRL	PF05161.13	MOFRL family
Mog1	PF04603.12	Ran-interacting Mog1 protein
MogR_DNAbind	PF12181.8	DNA binding domain of the motility gene repressor (MogR)
MOLO1	PF17175.4	Modulator of levamisole receptor-1
Molybdopterin	PF00384.22	Molybdopterin oxidoreductase
Molybdopterin_N	PF18364.1	Molybdopterin oxidoreductase N-terminal domain
Molybdop_Fe4S4	PF04879.16	Molybdopterin oxidoreductase Fe4S4 domain
Molydop_binding	PF01568.21	Molydopterin dinucleotide binding domain
Mon1	PF03164.14	Trafficking protein Mon1
Mon2_C	PF16206.5	C-terminal region of Mon2 protein
Monellin	PF09200.10	Monellin
mono-CXXC	PF15626.6	single CXXC unit
Mononeg_mRNAcap	PF14318.6	Mononegavirales mRNA-capping region V
Mononeg_RNA_pol	PF00946.19	Mononegavirales RNA dependent RNA polymerase
Monooxygenase_B	PF04744.12	Monooxygenase subunit B protein
Mor	PF08765.11	Mor transcription activator family
MOR2-PAG1_C	PF14225.6	Cell morphogenesis C-terminal
MOR2-PAG1_mid	PF14228.6	Cell morphogenesis central region
MOR2-PAG1_N	PF14222.6	Cell morphogenesis N-terminal
Morc6_S5	PF17942.1	Morc6 ribosomal protein S5 domain 2-like
Moricin	PF06451.11	Moricin
MORN	PF02493.20	MORN repeat
MORN_2	PF07661.13	MORN repeat variant
MOSC	PF03473.17	MOSC domain
MOSC_N	PF03476.16	MOSC N-terminal beta barrel domain
MOSP_C	PF02722.15	Major Outer Sheath Protein C-terminal domain
MOSP_N	PF02707.16	Major Outer Sheath Protein N-terminal region
MotA_activ	PF09114.10	Transcription factor MotA, activation domain
MotA_ExbB	PF01618.16	MotA/TolQ/ExbB proton channel family
motB	PF17613.2	Modifier of transcription
MotB_plug	PF13677.6	Membrane MotB of proton-channel complex MotA/MotB
MotCF	PF09158.10	Bacteriophage T4 MotA, C-terminal
Motile_Sperm	PF00635.26	MSP (Major sperm protein) domain
Motilin_assoc	PF04643.12	Motilin/ghrelin-associated peptide
Motilin_ghrelin	PF04644.12	Motilin/ghrelin
MotY_N	PF18393.1	MotY N-terminal domain
Moulting_cycle	PF04870.16	Moulting cycle
MOZART1	PF12554.8	Mitotic-spindle organizing gamma-tubulin ring associated
MOZART2	PF12926.7	Mitotic-spindle organizing gamma-tubulin ring associated
MOZ_SAS	PF01853.18	MOZ/SAS family
MP	PF01107.18	Viral movement protein (MP)
MPC	PF03650.13	Mitochondrial pyruvate carriers
MPDZ_u10	PF16667.5	Unstructured region 10 on multiple PDZ protein
MPLKIP	PF15502.6	M-phase-specific PLK1-interacting protein
MPM1	PF17234.2	Mitochondrial peculiar membrane protein 1
Mpp10	PF04006.12	Mpp10 protein
MPP6	PF10175.9	M-phase phosphoprotein 6
MpPF1	PF07668.11	M penetrans paralogue family 1
MpPF26	PF07666.11	M penetrans paralogue family 26
MPS-4	PF17523.2	MinK-related peptide, potassium channel accessory sub-unit protein 4
MPS2	PF17060.5	Monopolar spindle protein 2
MPTase-PolyVal	PF18818.1	Metallopeptidase superfamily domain
Mpt_N	PF09176.11	Methylene-tetrahydromethanopterin dehydrogenase, N-terminal
Mpv17_PMP22	PF04117.12	Mpv17 / PMP22 family
Mqo	PF06039.15	Malate:quinone oxidoreductase (Mqo)
MqsA_antitoxin	PF15731.5	Antitoxin component of bacterial toxin-antitoxin system, MqsA
MqsR_toxin	PF15723.5	Motility quorum-sensing regulator, toxin of MqsA
MRAP	PF15183.6	Melanocortin-2 receptor accessory protein family
MraY_sig1	PF10555.9	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1
MraZ	PF02381.18	MraZ protein, putative antitoxin-like
MRC1	PF09444.10	MRC1-like domain
Mre11_DNA_bind	PF04152.14	Mre11 DNA-binding presumed domain
MreB_Mbl	PF06723.13	MreB/Mbl protein
MreC	PF04085.14	rod shape-determining protein MreC
MreD	PF04093.12	rod shape-determining protein MreD
MREG	PF15812.5	Melanoregulin
MRFAP1	PF15155.6	MORF4 family-associated protein1
MRF_C1	PF13887.6	Myelin gene regulatory factor -C-terminal domain 1
MRF_C2	PF13888.6	Myelin gene regulatory factor C-terminal domain 2
MRG	PF05712.13	MRG
MRI	PF15325.6	Modulator of retrovirus infection
MRJP	PF03022.16	Major royal jelly protein
mRNA_cap_C	PF03919.15	mRNA capping enzyme, C-terminal domain
mRNA_cap_enzyme	PF01331.19	mRNA capping enzyme, catalytic domain
mRNA_decap_C	PF16741.5	mRNA-decapping enzyme C-terminus
mRNA_stabil	PF13929.6	mRNA stabilisation
mRNA_triPase	PF02940.15	mRNA capping enzyme, beta chain
MRNIP	PF15749.5	MRN-interacting protein
MRP	PF09387.10	Mitochondrial RNA binding protein MRP
MRP-63	PF14978.6	Mitochondrial ribosome protein 63
MRP-L20	PF12824.7	Mitochondrial ribosomal protein subunit L20
MRP-L27	PF09809.9	Mitochondrial ribosomal protein L27
MRP-L28	PF09812.9	Mitochondrial ribosomal protein L28
MRP-L46	PF11788.8	39S mitochondrial ribosomal protein L46
MRP-L47	PF06984.13	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
MRP-L51	PF10244.9	Mitochondrial ribosomal subunit
MRP-S22	PF10245.9	Mitochondrial 28S ribosomal protein S22
MRP-S23	PF10484.9	Mitochondrial ribosomal protein S23
MRP-S24	PF14955.6	Mitochondrial ribosome subunit S24
MRP-S25	PF13741.6	Mitochondrial ribosomal protein S25
MRP-S26	PF14943.6	Mitochondrial ribosome subunit S26
MRP-S27	PF10037.9	Mitochondrial 28S ribosomal protein S27
MRP-S28	PF10213.9	Mitochondrial ribosomal subunit protein
MRP-S31	PF15433.6	Mitochondrial 28S ribosomal protein S31
MRP-S32	PF10210.9	Mitochondrial 28S ribosomal protein S32
MRP-S33	PF08293.11	Mitochondrial ribosomal subunit S27
MRP-S34	PF16053.5	Mitochondrial 28S ribosomal protein S34
MRP-S35	PF10246.9	Mitochondrial ribosomal protein MRP-S35
MrpF_PhaF	PF04066.13	Multiple resistance and pH regulation protein F (MrpF / PhaF)
MRPL52	PF18699.1	Mitoribosomal protein mL52
Mrpl_C	PF18502.1	54S ribosomal protein L8 C-terminal domain
MRP_L53	PF10780.9	39S ribosomal protein L53/MRP-L53
Mrr_cat	PF04471.12	Restriction endonuclease
Mrr_cat_2	PF13156.6	Restriction endonuclease
Mrr_N	PF14338.6	Mrr N-terminal domain
MRVI1	PF05781.12	MRVI1 protein
Mrx7	PF10906.8	MIOREX complex component 7
MR_MLE_C	PF13378.6	Enolase C-terminal domain-like
MR_MLE_N	PF02746.16	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain
MSA-2c	PF12238.8	Merozoite surface antigen 2c
Msap1	PF17077.5	Mitotic spindle associated protein SHE1
MSA_2	PF00985.17	Merozoite Surface Antigen 2 (MSA-2) family
MSC	PF09402.10	Man1-Src1p-C-terminal domain
MscL	PF01741.18	Large-conductance mechanosensitive channel, MscL
MscS_porin	PF12795.7	Mechanosensitive ion channel porin domain
MscS_TM	PF12794.7	Mechanosensitive ion channel inner membrane domain 1
MSG	PF02349.15	Major surface glycoprotein
Msg2_C	PF12373.8	Major surface glycoprotein 2 C terminal
MSL1_dimer	PF16801.5	Dimerisation domain of Male-specific-Lethal 1
MSL2-CXC	PF16682.5	CXC domain of E3 ubiquitin-protein ligase MSL2
Mso1_C	PF14477.6	Membrane-polarising domain of Mso1
Mso1_Sec1_bdg	PF14475.6	Sec1-binding region of Mso1
MSP	PF01716.18	Manganese-stabilising protein / photosystem II polypeptide
MSP1a	PF11670.8	Major surface protein 1a (MSP1a)
MSP1b	PF03429.13	Major surface protein 1B
MSP1_C	PF07462.11	Merozoite surface protein 1 (MSP1) C-terminus
MSP7_C	PF12948.7	MSP7-like protein C-terminal domain
MspA	PF09203.11	MspA
Mss4	PF04421.13	Mss4 protein
MSSP	PF03940.13	Male specific sperm protein
Mst1_SARAH	PF11629.8	C terminal SARAH domain of Mst1
MSV199	PF10553.9	MSV199 domain
MsyB	PF13984.6	MsyB protein
MS_channel	PF00924.18	Mechanosensitive ion channel
MT	PF12777.7	Microtubule-binding stalk of dynein motor
MT-A70	PF05063.14	MT-A70
MT0933_antitox	PF14013.6	MT0933-like antitoxin protein
MtaB	PF12176.8	Methanol-cobalamin methyltransferase B subunit
MTABC_N	PF16185.5	Mitochondrial ABC-transporter N-terminal five TM region
MTA_R1	PF17226.2	MTA R1 domain
MTBP_C	PF14920.6	MDM2-binding
MTBP_mid	PF14919.6	MDM2-binding
MTBP_N	PF14918.6	MDM2-binding
Mtc	PF03820.17	Tricarboxylate carrier
MTCP1	PF08991.10	Mature-T-Cell Proliferation I type
MTD	PF01993.18	methylene-5,6,7,8-tetrahydromethanopterin dehydrogenase
Mtd_N	PF18454.1	Major tropism determinant N-terminal domain
mTERF	PF02536.14	mTERF
MTES_1575	PF18741.1	REase_MTES_1575
Mtf2_C	PF14061.6	Polycomb-like MTF2 factor 2
MTH865	PF07747.11	MTH865-like family
MTHFR	PF02219.17	Methylenetetrahydrofolate reductase
MTHFR_C	PF12225.8	Methylene-tetrahydrofolate reductase C terminal
MtlR	PF05068.12	Mannitol repressor
MtmB	PF05369.12	Monomethylamine methyltransferase MtmB
MtN3_slv	PF03083.16	Sugar efflux transporter for intercellular exchange
Mto2_bdg	PF12808.7	Micro-tubular organiser Mto1 C-term Mto2-binding region
Mtp	PF03821.16	Golgi 4-transmembrane spanning transporter
MTP18	PF10558.9	Mitochondrial 18 KDa protein (MTP18)
Mtr2	PF10429.9	Nuclear pore RNA shuttling protein Mtr2
MtrA	PF04208.14	Tetrahydromethanopterin S-methyltransferase, subunit A
MtrB	PF05440.12	Tetrahydromethanopterin S-methyltransferase subunit B
MtrB_PioB	PF11854.8	Putative outer membrane beta-barrel porin, MtrB/PioB
MtrC	PF04211.13	Tetrahydromethanopterin S-methyltransferase, subunit C
MtrD	PF04207.12	Tetrahydromethanopterin S-methyltransferase, subunit D
MtrE	PF04206.12	Tetrahydromethanopterin S-methyltransferase, subunit E
MtrF	PF09472.10	Tetrahydromethanopterin S-methyltransferase, F subunit (MtrF)
MtrG	PF04210.13	Tetrahydromethanopterin S-methyltransferase, subunit G
MtrH	PF02007.18	Tetrahydromethanopterin S-methyltransferase MtrH subunit
MTS	PF05175.14	Methyltransferase small domain
MTS_N	PF08468.11	Methyltransferase small domain N-terminal
MttA_Hcf106	PF02416.16	mttA/Hcf106 family
MTTB	PF06253.11	Trimethylamine methyltransferase (MTTB)
Mt_ATP-synt_B	PF05405.14	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)
Mt_ATP-synt_D	PF05873.12	ATP synthase D chain, mitochondrial (ATP5H)
Mt_ATP_synt	PF15704.5	Mitochondrial ATP synthase subunit
Mu-conotoxin	PF05374.12	Mu-Conotoxin
Mu-like_Com	PF10122.9	Mu-like prophage protein Com
Mu-like_gpT	PF10124.9	Mu-like prophage major head subunit gpT
Mu-like_Pro	PF10123.9	Mu-like prophage I protein
Mu-transpos_C	PF09299.11	Mu transposase, C-terminal
MU117	PF15474.6	Meiotically up-regulated gene family
MU2_FHA	PF18221.1	Mutator 2 Fork head associated domain
Mub_B2	PF17966.1	Mub B2-like domain
MucBP	PF06458.12	MucBP domain
